Elevation,Aspect,Slope,Horiz_dist_hydro,Vertical_dist_hydro,Horiz_dist_roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horiz_dist_firepoints,Cover_Type,Wilderness_Area,Soil_Type
3290,276,13,90,14,5476,185,242,197,711,1,1,38
2705,64,7,95,6,1451,227,226,133,964,2,1,23
2909,170,22,212,-2,3234,230,243,134,1396,2,3,13
3070,319,9,120,12,4788,196,232,175,2922,1,1,22
3206,200,16,350,-38,3463,212,252,170,603,2,3,22
3168,349,5,124,0,721,211,232,159,1101,1,2,22
2715,15,18,400,73,430,202,201,132,516,2,3,10
2924,55,22,362,135,2118,227,187,82,2176,1,3,33
2887,354,26,404,162,3196,167,186,149,1557,2,1,29
2857,135,11,67,10,3937,237,236,128,6167,2,1,30
2963,336,8,212,9,42,203,230,166,759,1,3,19
2829,171,18,150,50,841,229,245,140,3037,2,3,11
3079,203,9,90,-21,2163,216,248,167,3632,1,1,23
3203,276,6,124,19,595,203,241,178,1511,1,3,31
2759,343,25,90,43,1158,161,192,164,1189,2,3,24
3021,104,6,983,102,5532,230,233,136,5824,2,1,29
3157,88,6,30,-3,2139,230,229,133,703,1,1,23
2877,314,22,67,24,2536,158,217,198,450,2,3,23
3300,83,16,60,-2,1463,241,210,95,3420,2,2,22
2991,192,6,247,20,1773,220,244,160,1639,2,3,32
3155,80,15,366,80,5004,239,212,100,3143,1,1,30
2735,163,10,90,10,1410,230,243,145,2176,1,1,12
3070,72,6,270,15,708,227,228,136,1358,1,3,32
2368,260,12,95,27,256,191,246,194,573,6,3,10
3001,114,8,430,62,1584,235,232,129,2356,2,3,23
2917,344,9,190,43,977,203,226,162,1994,2,3,31
2753,23,10,120,53,1291,214,218,139,2077,2,3,20
3106,189,9,108,6,3432,221,247,160,5142,1,1,30
3155,288,9,469,56,953,194,240,186,1106,2,3,23
2692,328,12,0,0,2610,192,226,174,646,2,3,33
2814,110,5,350,23,2454,228,234,140,2671,2,1,12
3141,37,12,437,77,4939,219,212,126,2965,1,1,30
2935,120,31,150,77,984,254,197,46,1339,2,3,33
2583,214,13,180,-39,1209,208,252,178,994,3,3,4
3053,102,7,150,7,3125,232,231,132,726,2,1,23
3311,61,21,553,27,2971,232,192,83,1104,1,3,24
3090,24,8,242,50,4884,216,224,144,524,2,1,29
2980,160,9,182,24,3628,230,242,144,1487,2,1,29
2959,41,14,42,14,5326,221,208,119,2510,1,1,16
2863,210,20,297,92,1048,201,254,182,1766,5,3,13
3579,0,18,390,167,3037,190,203,147,1507,1,1,40
3011,255,12,582,102,6082,192,247,193,5347,2,1,29
2995,76,8,268,22,2825,230,226,128,108,1,1,29
2985,129,6,331,12,2624,230,236,139,2084,1,1,29
3153,56,24,600,93,1500,227,182,75,2290,1,3,33
3005,25,7,30,-2,2318,217,225,145,1172,1,1,29
3157,163,10,335,63,2313,230,243,145,899,2,3,32
2336,22,19,0,0,1128,205,197,123,854,6,4,10
2948,349,24,268,57,1825,167,191,157,1490,1,3,33
3357,185,13,342,78,3805,222,249,157,1771,1,3,38
2703,144,15,85,24,2429,240,236,122,4794,2,1,12
2407,303,11,30,5,1020,190,235,185,1074,3,4,10
3044,95,10,638,40,3900,236,225,120,4523,2,1,29
3120,178,6,153,0,212,223,244,155,5042,2,2,23
3437,192,15,566,125,4192,218,251,163,2971,7,3,33
2871,87,23,150,97,4190,246,195,65,691,2,1,22
2377,26,17,90,26,484,210,200,122,1048,3,4,10
2755,315,9,30,1,1120,197,233,176,1415,2,3,20
2905,254,17,300,124,1112,179,249,206,1782,2,3,4
3131,189,9,60,2,1332,221,247,160,2121,1,1,23
3100,7,10,190,26,1863,208,221,150,1782,1,1,29
2705,115,10,120,9,1233,237,231,123,2240,2,1,12
3207,341,19,95,34,1485,178,209,168,2627,1,1,29
2926,38,20,192,40,5953,216,193,105,4507,2,1,29
3048,344,18,153,5,240,182,210,165,433,1,2,22
2668,359,10,134,34,1867,205,222,154,4948,2,1,12
3117,163,13,283,10,3783,232,243,140,1184,1,1,29
2574,37,7,30,-2,990,220,224,140,295,2,1,16
3037,127,10,175,55,6290,237,234,126,3382,2,1,30
3243,263,17,0,0,4629,176,246,208,872,2,1,29
2744,223,24,67,25,497,181,254,200,2301,2,3,4
3101,305,12,150,26,2139,187,233,186,2307,2,3,32
3231,23,8,446,7,6225,216,223,144,1052,1,1,22
3380,140,14,301,35,510,240,235,122,924,1,2,40
3110,209,6,67,5,2086,216,246,166,603,2,3,23
2376,34,5,467,134,1425,219,228,145,666,3,4,6
3412,76,7,834,-80,841,229,227,131,300,7,2,38
3182,240,29,240,100,2554,155,249,221,1463,1,3,33
2986,215,11,0,0,1333,209,251,177,242,2,3,23
3080,253,7,543,81,5511,204,245,179,3409,2,1,29
2857,142,8,30,0,4952,233,238,137,4464,2,1,29
3070,276,6,663,71,5642,203,241,178,3569,1,1,29
2965,286,24,95,39,2467,145,231,222,2628,2,3,33
3122,16,8,228,37,1907,214,224,147,1698,1,1,29
3299,3,20,424,146,3884,190,199,142,3690,7,3,40
2680,316,14,150,10,1570,182,227,185,5599,2,1,29
3037,243,14,570,46,5905,192,250,195,4916,1,1,29
2995,153,6,570,69,5334,228,240,146,6332,2,1,12
2513,242,17,108,31,912,185,252,202,1146,2,3,2
3185,349,7,228,18,1450,207,228,160,134,1,3,23
2847,215,20,67,15,1020,196,254,188,1718,2,3,4
3190,172,7,295,11,3461,225,244,152,524,2,3,22
3077,139,20,60,-1,716,245,230,104,1689,2,3,32
3194,117,8,684,183,2460,235,232,129,2884,1,3,31
3008,249,6,30,-2,1498,207,244,175,2488,1,3,22
3135,342,3,779,54,1883,213,235,159,2664,1,3,32
3253,202,18,212,-10,3416,209,253,173,636,1,3,33
3112,81,27,228,-56,1060,244,182,51,990,2,1,29
3370,235,13,212,115,3433,197,251,190,459,1,1,39
3159,298,10,120,22,2193,191,236,186,726,1,3,32
3314,158,10,162,18,3956,231,242,141,2378,7,1,38
3010,243,19,90,12,1370,180,252,206,2623,1,3,22
3113,302,15,60,11,2083,177,232,194,566,1,3,23
3198,356,12,484,102,3215,200,218,155,2654,1,3,31
3084,59,15,150,41,1173,230,207,105,2343,1,3,24
3240,69,11,85,12,1597,232,218,116,765,1,3,31
3270,325,10,531,92,594,196,230,173,516,2,2,24
3200,18,5,192,16,170,216,230,151,1302,1,2,23
2576,337,12,306,57,1795,194,224,169,1987,2,3,11
3168,102,9,331,28,541,236,228,123,2359,1,1,22
3003,92,22,270,-38,579,247,201,72,573,1,1,29
3067,104,14,150,29,664,243,221,104,1537,1,1,29
2915,162,10,300,65,3436,230,243,144,3615,2,1,30
2364,247,30,180,98,1383,144,246,228,649,6,4,1
3196,104,10,0,0,1292,237,228,121,1584,1,1,38
2591,232,32,60,14,1468,150,248,219,1298,3,3,3
2818,53,7,524,40,3175,224,225,135,6456,2,1,12
2858,121,13,30,5,1505,241,229,116,2345,1,3,23
3123,16,16,60,4,3062,205,206,134,924,2,3,32
2125,349,33,30,25,895,140,166,150,240,3,4,4
2889,100,24,330,217,1226,251,200,64,782,5,3,13
3048,125,15,771,242,779,244,228,110,1167,2,1,29
3032,129,6,210,-3,977,231,236,138,1673,1,3,22
3103,140,14,42,-1,904,240,235,122,2045,1,1,29
2876,67,23,216,56,726,236,188,72,553,2,3,33
3042,38,8,216,2,3344,220,222,136,942,2,3,32
3368,59,19,671,37,3120,230,196,90,1082,1,3,39
2860,48,21,67,-2,362,223,189,90,1714,2,1,30
2985,86,10,216,-27,648,234,224,120,2067,2,1,29
3291,225,1,134,23,5802,217,240,160,638,1,1,22
2382,279,28,306,80,247,133,230,231,834,2,4,10
2335,288,26,335,5,594,139,228,224,685,3,4,10
2861,351,9,95,17,3013,205,226,159,2906,2,1,29
2306,311,32,134,97,1358,117,198,212,871,3,4,10
3110,159,3,153,6,1756,223,240,152,2250,2,1,29
3153,14,4,95,-1,3663,216,231,153,1361,1,1,23
2972,0,16,210,20,4200,195,209,150,2112,2,1,24
2838,91,26,162,64,4119,249,190,53,819,2,1,22
2907,94,22,390,235,1273,248,202,72,934,5,3,32
2803,28,4,319,134,2190,218,232,150,2442,2,1,29
2965,32,17,700,146,1236,213,199,116,2550,2,3,33
3469,153,11,760,120,3510,233,241,138,1259,7,3,37
2778,152,5,150,4,2732,226,240,149,2135,2,1,12
2748,61,15,182,4,2542,231,207,105,4328,2,1,12
3106,214,9,234,-17,2278,212,249,172,1822,2,3,32
2291,353,22,323,81,858,178,197,154,771,3,4,6
2824,323,9,180,31,2219,197,231,173,1825,2,1,29
3284,315,4,60,0,5732,209,236,166,633,1,1,38
2238,316,32,90,37,1312,122,196,206,661,3,4,10
1940,79,18,120,73,150,240,205,89,1026,3,4,3
3046,63,21,655,263,1976,233,191,80,2088,1,3,33
2757,110,12,67,18,420,241,226,112,361,2,1,30
3180,252,14,108,24,702,188,249,198,2117,1,2,23
2633,135,27,108,50,1020,250,217,76,2197,2,1,30
3239,70,23,60,18,1687,238,190,71,700,1,1,22
2920,106,10,301,-38,323,237,228,122,313,1,1,22
2900,315,16,150,33,4073,175,225,189,5930,2,1,29
3115,250,8,85,3,3664,203,246,181,1100,1,1,23
2820,44,20,256,159,268,220,193,99,1445,5,1,30
3092,343,8,60,11,1362,204,228,163,2912,1,3,31
3117,295,16,247,44,4759,173,234,201,3021,1,1,30
2852,352,7,30,1,2817,208,229,158,2636,2,1,23
2826,281,13,30,14,4243,183,241,197,577,1,1,29
2857,0,1,30,-2,6229,217,236,156,4402,2,1,30
2849,335,4,60,0,3187,211,234,162,2553,1,1,23
2891,111,22,351,133,1577,251,211,77,1678,2,3,13
3018,8,12,481,175,1981,206,217,147,2958,2,3,32
3063,68,12,120,22,1116,232,216,114,1392,1,3,33
3291,110,24,120,-39,649,252,206,68,3635,2,2,32
2554,171,8,42,4,2697,226,244,151,2314,2,3,20
2932,102,23,485,11,390,251,203,67,551,1,3,33
3196,18,8,247,22,2042,214,223,145,3069,2,1,29
3329,112,13,247,6,2605,242,226,112,2577,7,1,30
3188,288,9,60,9,2896,195,239,184,1348,1,3,23
2903,270,4,201,-6,5373,208,241,171,5700,1,1,16
3040,311,9,256,39,1092,196,234,177,1884,1,3,32
3271,135,8,362,19,6210,233,237,136,518,1,1,22
2998,198,5,466,112,6150,218,244,162,5215,2,1,29
2637,62,5,300,27,268,224,230,142,1773,2,1,12
2908,96,4,0,0,4262,227,233,141,4200,2,1,23
2228,122,30,90,31,785,254,201,52,1506,4,4,3
3390,90,4,849,184,685,226,233,141,190,7,2,38
2804,18,10,390,62,3118,213,220,143,1249,2,3,32
3291,184,14,658,157,658,223,249,156,4652,2,2,32
3354,134,13,547,-8,631,241,233,119,537,1,2,38
2642,4,13,108,29,2353,202,214,148,1332,2,3,10
3213,152,30,600,219,750,240,225,91,1518,2,3,27
2751,48,6,212,28,2431,222,227,140,6789,2,1,12
3252,214,24,633,117,660,189,254,190,2571,2,3,13
3329,135,8,466,0,1618,234,237,134,2155,1,1,38
3250,77,5,551,140,4857,227,230,138,2904,1,1,29
3182,134,13,85,6,3887,240,233,120,1922,2,3,32
2335,303,13,256,125,1050,185,234,189,630,6,4,5
3153,5,9,95,5,4066,209,223,152,285,1,3,23
3270,330,20,481,119,2958,167,211,181,633,1,3,24
2983,31,13,108,-24,2219,216,212,129,1239,1,1,29
2700,90,17,30,9,1679,243,211,92,3384,2,1,12
3039,195,20,395,118,1384,212,252,166,1040,2,1,29
2735,31,17,90,8,1812,213,200,118,1482,2,1,29
3287,17,12,870,84,1863,210,214,140,750,1,3,24
2947,77,22,295,126,534,241,195,73,658,2,3,33
3046,49,17,192,27,3266,225,202,105,1589,1,3,31
2214,292,25,150,77,1146,143,226,220,726,6,4,10
2815,122,17,492,43,2012,247,224,99,1931,2,3,13
2764,19,9,90,13,1345,214,222,144,2197,2,3,32
2875,78,8,342,55,836,231,226,128,2742,2,3,11
2871,135,2,306,34,2886,223,238,151,2381,2,1,12
3037,56,5,446,39,4076,224,228,140,4310,1,1,29
3197,219,9,30,-1,3401,210,249,175,1410,2,3,23
3021,158,3,0,0,3311,222,239,153,1383,1,3,23
2638,353,8,162,21,532,206,226,158,1224,2,1,29
2822,355,11,674,-9,451,201,220,156,1124,2,3,11
3132,110,14,362,34,5021,243,224,107,216,2,1,30
2643,207,27,395,-10,424,191,252,183,769,2,3,3
2863,14,22,270,69,787,193,188,125,2096,2,1,24
3049,228,13,124,26,781,201,252,186,994,2,3,32
3297,104,9,30,1,1351,236,229,124,1343,1,3,31
3141,224,15,408,85,3099,200,253,187,335,2,3,32
2271,35,25,446,185,543,209,178,92,541,3,4,6
2813,37,9,192,15,1784,220,220,135,1825,2,1,12
2400,44,24,170,52,531,218,181,86,649,2,3,10
2748,18,10,256,12,1398,212,218,142,2402,2,1,29
2981,304,24,272,55,1921,147,220,210,1492,2,3,33
2657,42,22,134,19,2407,217,186,94,841,2,3,10
2975,109,9,192,3,5060,235,231,127,6227,1,1,20
1988,79,18,60,20,247,241,204,87,469,6,4,1
3008,48,19,201,43,5136,223,194,97,2389,1,1,29
2824,99,19,90,28,636,247,211,85,751,2,1,23
2975,116,8,362,26,4307,235,232,129,4629,2,1,12
2926,16,15,30,3,1087,206,208,137,2263,1,1,29
3154,9,25,300,78,1087,184,182,127,994,1,1,22
2955,327,16,258,124,5488,178,220,181,4911,2,1,24
2691,51,17,376,96,1360,226,202,104,2082,2,1,30
2592,20,12,134,-6,366,211,213,137,1318,2,1,29
3250,250,13,618,66,664,191,249,196,924,1,2,23
3134,257,9,134,15,2227,200,246,185,2114,2,3,32
3620,68,9,242,83,1790,230,221,124,1790,7,2,40
3287,53,17,319,93,1833,227,200,101,2320,1,1,39
2614,2,28,120,35,1784,169,175,133,1376,2,3,10
3203,193,20,379,49,3333,214,252,164,911,1,3,32
2791,36,8,330,3,942,220,221,137,1110,2,3,11
3124,20,16,150,15,2259,208,205,131,2166,1,1,29
3132,122,14,713,84,2808,243,228,110,2837,2,3,32
2600,176,24,60,26,1668,225,245,138,1205,3,3,4
2869,91,12,30,5,2940,238,222,113,2669,2,1,12
3349,218,26,558,226,3231,181,253,196,2906,1,1,39
3185,289,10,30,1,1507,192,239,187,2510,1,3,23
3060,176,10,466,62,5773,226,246,152,1747,1,1,29
2896,347,10,30,3,4154,201,224,162,4111,2,1,23
2716,60,9,459,85,1426,227,221,127,1674,2,1,12
3260,111,11,342,-70,680,240,228,117,3434,2,2,32
3271,96,18,537,143,4320,246,212,89,1106,2,1,29
2390,263,23,120,37,85,156,244,222,42,6,3,2
2758,99,6,247,45,1369,230,232,136,2297,2,1,12
2775,89,22,170,72,2282,247,198,69,618,2,3,10
2655,199,23,67,44,1992,205,252,171,2028,3,3,4
2404,131,24,153,63,408,250,219,82,872,3,3,4
3200,56,3,342,21,5667,222,232,146,2838,2,1,23
2860,50,18,30,-4,175,225,198,100,968,1,1,29
3300,212,12,636,73,4279,210,251,176,1972,7,1,38
2730,225,1,228,21,1050,218,239,158,2010,2,1,12
3167,343,9,127,-10,1026,202,226,163,858,1,2,24
3197,45,3,537,-23,5399,220,232,149,2088,1,1,22
2299,8,20,408,136,1410,193,196,135,981,3,4,10
3050,38,24,350,19,4824,212,181,92,3173,1,1,29
3201,45,8,466,26,1440,223,222,134,2239,2,2,23
2756,70,16,120,35,2501,235,208,100,4210,2,1,12
2868,144,18,598,188,2054,242,234,114,1914,2,3,4
3023,45,12,886,204,1146,223,213,122,2432,2,3,32
2963,112,19,30,4,451,249,217,89,1666,1,1,29
3328,207,11,684,101,3733,213,250,171,2377,1,1,23
2776,5,8,300,24,1853,210,225,152,2787,2,1,12
2693,20,17,360,88,968,206,201,128,1319,2,3,33
3202,294,21,306,67,330,156,230,212,2589,2,3,31
2949,62,23,162,55,5548,232,185,73,1242,2,1,30
2564,333,13,192,9,2448,191,223,172,2495,2,3,11
2976,185,13,474,60,5070,222,249,158,2830,2,1,30
2855,160,16,162,29,2471,235,242,132,2674,1,1,12
2866,72,28,108,46,108,238,173,47,960,2,1,29
2800,328,13,60,12,2071,187,224,176,2110,1,1,29
2598,274,24,210,80,1074,150,238,224,1706,6,3,33
3166,56,16,551,85,1501,229,205,105,3556,1,3,33
3035,40,11,402,15,4335,221,216,129,1321,2,1,29
3278,138,11,67,11,1847,237,236,129,2951,1,1,22
2985,24,10,60,7,1974,215,218,140,3901,1,1,23
2961,346,9,0,0,3759,203,226,161,2538,1,1,29
3372,184,17,247,15,1846,222,249,154,3764,1,2,33
2935,158,19,268,89,2210,237,240,125,1492,2,3,13
3233,120,8,458,20,5497,234,234,131,1383,1,1,22
3240,124,3,277,86,1482,225,237,146,1980,1,1,29
2400,284,19,67,18,391,163,237,212,849,3,4,10
3239,254,14,60,10,3195,186,248,200,1323,1,3,31
2946,288,8,390,20,1873,197,239,182,1266,2,3,23
3133,333,10,674,112,2505,197,228,169,1380,1,3,32
2676,106,12,30,-3,1842,241,225,111,175,2,3,10
2361,1,11,127,54,1020,205,220,152,842,6,4,10
3202,294,18,402,99,3406,167,233,205,1789,2,3,31
2778,307,20,67,15,3826,160,224,202,1041,2,1,29
2831,76,6,30,0,2447,228,229,136,2640,1,1,30
2896,79,18,60,-22,510,241,204,87,2262,2,1,29
2991,36,9,124,19,5086,220,221,136,6194,1,1,12
3065,63,10,60,-1,1253,229,221,124,1200,1,1,29
3596,334,14,242,102,1948,186,220,173,2363,7,2,40
2972,234,4,150,7,1237,213,243,168,323,2,3,23
3130,57,7,30,2,3836,225,226,136,67,1,3,23
2961,0,9,268,28,3742,206,222,154,2403,2,1,29
3106,45,12,295,26,3763,223,214,123,4258,1,1,29
2673,332,21,42,14,2040,165,208,180,2676,2,1,29
2914,218,24,150,37,3035,187,254,194,1165,2,3,13
3173,56,11,240,45,1634,227,217,122,1943,2,3,23
2559,51,18,180,40,1878,226,199,101,1986,2,3,10
3164,283,11,450,62,1024,188,240,192,834,1,3,23
2779,194,27,212,-27,2937,204,249,163,1624,2,3,13
3282,321,19,95,31,3097,167,218,189,2512,1,3,24
2824,328,19,67,30,2220,170,214,182,1456,1,3,33
2855,241,18,120,9,792,183,252,204,659,1,3,23
3003,100,13,90,26,4484,241,222,110,134,2,1,29
2858,46,17,270,70,1974,223,201,106,2084,2,3,33
2962,343,15,240,27,5020,188,216,166,1913,5,1,29
2564,86,7,295,-6,1179,231,228,130,1283,3,3,2
2841,32,13,0,0,3951,216,210,127,3243,1,1,23
3067,117,10,474,68,5414,237,231,124,3290,2,1,30
2931,278,25,283,74,2743,146,235,225,750,2,3,13
2599,218,21,277,71,953,193,254,191,1128,3,3,4
3054,151,11,30,0,3108,234,240,136,5759,1,1,20
3199,84,12,306,51,5791,237,220,113,1978,2,1,29
3168,148,14,323,90,277,238,238,126,2402,1,2,32
2883,302,3,0,0,2016,211,238,165,1486,5,3,23
2743,189,23,342,142,1749,214,250,157,1338,2,3,4
3148,27,16,331,20,1560,211,203,124,1727,2,3,33
3244,204,19,108,44,2843,205,254,176,190,7,3,22
3186,31,6,175,8,5440,219,228,145,2881,2,1,23
2811,175,18,120,16,1910,227,247,144,1351,2,3,13
3287,341,11,752,216,3503,196,223,166,2032,1,3,32
2835,82,7,361,64,1825,230,228,130,1979,2,1,29
3244,175,8,595,70,2279,225,245,153,1790,2,3,31
3090,146,2,212,13,2430,221,238,153,2060,1,3,32
2788,138,7,446,58,2848,232,238,138,1861,2,3,11
3120,31,26,330,24,1103,203,174,94,1289,1,3,22
2343,353,36,350,-67,845,138,155,138,1423,3,4,10
3111,173,4,124,-7,2066,222,241,155,2090,2,3,19
2949,89,16,201,29,1890,243,212,95,1937,2,3,31
2986,54,10,417,21,1006,226,218,124,2155,2,1,29
3105,148,6,390,63,1570,228,240,145,638,2,3,13
3201,103,3,300,18,5380,225,235,145,2372,1,1,22
2634,327,22,134,68,636,161,209,185,2081,2,1,29
2859,10,9,382,48,1632,210,221,148,3058,1,3,23
3315,139,22,124,34,834,247,227,96,1165,7,2,24
3295,34,14,366,20,1637,217,210,125,4933,1,2,22
3222,53,20,212,64,1528,227,192,90,2308,1,3,33
3158,26,12,210,27,481,214,214,134,2407,2,2,23
3288,33,18,679,225,968,213,197,113,518,1,1,22
3146,70,13,67,5,319,233,214,111,1684,1,1,23
2913,95,8,162,36,4195,234,228,126,6266,2,1,12
2837,42,14,60,13,4157,222,208,118,1180,2,1,23
2562,211,27,134,81,1566,186,253,188,1240,3,3,3
2324,327,27,42,17,170,146,199,187,124,3,4,10
3245,313,11,470,93,3990,189,231,182,2202,1,3,31
3217,274,3,591,69,5940,211,240,167,2644,1,1,29
3024,51,22,30,-6,3246,224,187,86,5911,2,1,29
2926,52,11,524,13,4817,226,216,123,3056,1,1,23
2825,140,17,95,22,2269,243,233,113,1140,5,3,13
2628,344,7,60,14,2088,206,229,162,2278,6,3,10
3010,299,13,339,106,2506,183,235,192,1489,2,3,31
2970,331,8,256,-55,641,201,230,168,1063,1,3,31
2332,322,24,60,25,1288,151,208,193,872,6,4,10
2988,213,10,582,72,5622,212,249,173,3782,2,1,29
3039,298,17,85,12,4562,171,232,201,2186,2,1,30
2889,276,10,591,243,1187,194,242,187,1950,2,3,33
2584,98,35,85,39,1652,251,168,13,1416,2,3,13
3187,77,13,277,32,1224,236,215,107,2229,1,2,23
3040,308,36,376,244,932,102,192,218,1383,1,3,33
2760,169,29,285,140,1800,227,237,120,1326,2,3,4
2271,344,32,175,127,1126,139,171,159,1505,3,4,10
3248,212,18,443,15,2224,201,254,183,1061,2,1,29
2810,161,29,108,61,2014,234,232,107,937,5,3,13
2906,153,3,120,12,4731,223,239,151,1657,2,1,23
3260,343,26,509,111,3962,157,190,165,2195,1,3,31
2920,4,10,127,22,1348,207,220,151,659,2,3,31
2949,90,8,30,0,5236,232,228,129,2707,1,1,16
2569,1,19,108,31,641,190,201,145,3164,2,1,29
2883,1,19,624,153,247,189,201,146,1214,2,3,10
3021,4,11,175,22,2765,205,219,150,1744,2,3,32
2926,49,11,85,-3,4584,224,217,125,4114,2,1,29
2967,317,11,90,16,3221,191,231,179,1214,1,3,22
2720,59,17,324,37,1329,230,203,101,2949,2,1,12
2703,270,4,0,0,2121,208,241,171,242,1,3,33
2896,24,11,60,5,2233,214,215,136,2821,2,3,26
3168,118,6,513,34,4504,230,235,138,2110,2,1,29
3181,161,21,192,-1,2244,236,239,123,421,1,3,32
3163,195,9,256,38,234,219,248,163,2992,2,3,31
3014,85,15,408,69,4264,240,213,99,1820,2,1,29
3208,58,9,484,66,2785,227,222,129,5044,1,1,29
3090,8,19,175,72,4962,195,199,138,2022,1,1,29
2991,141,12,150,33,2364,238,236,126,655,2,1,30
3092,13,20,120,21,3463,197,196,131,1426,1,3,31
2734,185,14,95,4,1158,222,249,157,1724,1,1,12
2864,311,5,255,37,2335,206,236,169,2553,2,1,29
2762,5,25,180,34,1073,180,184,133,1987,2,3,24
3108,290,26,201,41,1924,138,225,223,3398,1,1,29
2993,237,27,182,47,1226,163,251,216,466,2,3,13
2397,326,25,90,48,1201,150,203,188,927,3,4,10
3014,177,14,765,97,5580,226,247,150,3051,2,1,30
2988,226,13,150,16,5520,201,252,186,2139,1,1,23
3034,90,3,680,69,5582,224,234,146,5704,2,1,12
3114,302,9,153,-6,2155,195,236,181,2059,2,3,32
2959,212,33,390,22,3523,172,249,192,1284,2,3,13
3177,107,13,371,61,2203,241,224,110,2914,1,3,24
2925,342,12,95,25,1167,195,222,166,2329,2,3,32
3292,246,15,495,52,3199,189,250,198,1168,2,3,32
3331,342,32,212,82,870,138,174,163,1436,1,2,39
3247,348,14,134,22,1872,192,216,161,350,7,3,35
2697,295,35,421,81,984,102,206,232,1194,2,3,33
2906,43,8,85,14,1650,222,222,136,2616,2,3,11
2257,335,26,277,74,1154,153,196,176,1114,3,4,10
2661,349,6,134,10,446,209,230,159,1250,2,1,12
2885,101,24,218,80,2670,251,199,62,1231,2,3,10
3225,129,21,182,58,2661,249,222,90,3003,1,3,33
3162,63,4,0,0,4086,224,231,143,467,1,3,23
2849,288,5,108,11,2844,207,239,171,2496,1,1,29
3194,18,10,30,3,3636,213,220,143,3252,7,1,23
3051,145,17,379,50,1466,241,235,118,666,2,3,13
3082,138,7,60,10,3677,232,238,138,2279,1,1,23
3034,207,3,228,30,5470,217,242,161,4286,1,1,30
2989,292,20,366,69,4825,161,232,210,1844,2,1,29
3121,174,19,120,-7,2385,227,246,143,3417,1,1,22
2902,29,7,350,81,2017,218,224,142,1574,1,3,32
2932,318,6,218,47,3237,204,235,169,1742,2,1,29
2927,221,5,218,6,2010,213,245,169,1804,1,3,23
3410,283,20,192,64,5059,161,237,214,933,1,1,39
2980,107,14,124,25,3736,243,223,106,2687,2,1,29
3264,48,14,247,38,4424,224,209,116,1434,1,1,23
3030,77,9,466,85,4270,232,224,125,1687,2,1,29
3166,357,4,134,-2,743,213,232,157,1110,1,2,22
3302,30,4,150,-4,5544,218,231,149,600,1,1,38
2938,0,14,722,204,430,198,212,151,1316,2,3,10
3059,23,12,361,60,2998,213,214,136,1698,2,3,32
2821,49,16,108,29,2335,225,204,109,3081,2,1,29
2984,191,30,854,210,4283,204,247,157,1405,2,3,33
3381,297,22,1060,262,4007,154,227,211,2490,2,3,27
3209,313,19,366,92,1476,167,223,194,2996,1,1,30
2857,333,5,60,5,3164,208,233,164,3081,2,1,29
3154,251,11,693,10,6293,195,248,191,1242,2,1,30
3421,300,22,1073,293,4143,154,226,209,2579,7,3,27
2589,37,5,391,50,1290,220,229,145,1682,2,3,11
2764,229,20,192,63,769,185,254,200,2089,5,3,4
2885,141,15,120,-19,1350,241,235,120,1848,1,1,29
2875,341,17,711,295,1343,181,212,168,916,2,3,33
2551,58,11,350,-37,969,228,218,122,450,2,1,9
2361,329,31,95,43,170,132,187,185,124,3,4,10
3326,42,21,750,35,1926,218,189,97,2696,2,2,33
2709,72,19,212,69,1128,238,199,84,2065,2,1,29
3079,298,18,120,23,3638,168,231,203,693,1,1,29
2928,328,16,162,11,3589,180,220,179,1495,2,1,29
2878,332,19,210,62,212,171,212,178,1283,2,1,30
3222,19,17,0,0,4399,206,203,130,3478,1,3,22
3247,243,3,443,-83,607,213,242,166,3318,2,2,23
2321,332,22,242,90,1064,162,206,180,875,6,4,10
3012,53,20,451,184,480,226,194,93,860,2,1,29
3073,52,8,240,26,2970,225,223,132,6082,1,1,29
3210,268,8,417,19,5894,199,243,184,3022,2,1,29
2696,308,29,120,26,1602,130,209,213,1599,6,3,13
2804,58,12,67,9,1740,228,215,117,1697,2,1,12
3016,72,4,277,24,1648,224,232,144,1793,2,1,22
2460,301,18,60,24,228,169,230,201,108,2,4,10
